x;y;z;a;index
9.397;-0.547;3.530;10.053;0.454
9.349;-0.579;3.532;10.010;0.419
9.294;-0.564;3.580;9.975;0.417
9.267;-0.564;3.573;9.948;0.397
9.219;-0.583;3.513;9.883;0.391
9.138;-0.545;3.432;9.776;0.397
9.198;-0.543;3.374;9.812;0.401
9.351;-0.519;3.376;9.956;0.426
9.442;-0.461;3.388;10.042;0.416
9.397;-0.459;3.333;9.981;0.402
9.313;-0.413;3.333;9.900;0.407
9.325;-0.394;3.376;9.925;0.409
9.444;-0.330;3.453;10.061;0.436
9.459;-0.310;3.503;10.092;0.435
9.351;-0.365;3.496;9.990;0.410
9.282;-0.535;3.463;9.921;0.435
9.306;-0.674;3.432;9.941;0.446
9.394;-0.744;3.403;10.019;0.454
9.413;-0.720;3.432;10.045;0.453
9.310;-0.658;3.448;9.950;0.466
9.289;-0.641;3.376;9.904;0.469
9.399;-0.593;3.324;9.987;0.482
9.502;-0.504;3.324;10.079;0.500
9.406;-0.430;3.314;9.982;0.508
9.392;-0.444;3.233;9.943;0.500
9.504;-0.466;3.187;10.035;0.509
9.586;-0.502;3.190;10.115;0.493
9.555;-0.432;3.211;10.089;0.487
9.509;-0.368;3.240;10.053;0.489
9.459;-0.289;3.252;10.006;0.489
9.428;-0.248;3.329;10.001;0.495
9.444;-0.267;3.324;10.016;0.470
9.471;-0.337;3.293;10.032;0.474
9.490;-0.423;3.221;10.031;0.472
9.447;-0.471;3.092;9.951;0.457
9.392;-0.478;2.914;9.845;0.472
9.413;-0.454;2.819;9.837;0.468
9.365;-0.421;2.754;9.771;0.475
9.270;-0.387;2.720;9.668;0.471
9.095;-0.349;2.816;9.527;0.507
9.009;-0.186;2.931;9.475;0.536
9.023;-0.116;3.099;9.541;0.549
9.140;-0.140;3.513;9.793;0.688
9.294;-0.270;4.111;10.166;0.930
9.504;-0.344;4.823;10.663;1.185
9.598;0.063;5.347;10.987;1.359
9.624;0.482;4.923;10.821;1.482
9.538;0.496;3.930;10.328;1.784
9.540;0.398;3.367;10.125;1.871
9.533;0.147;3.175;10.049;1.895
9.234;-0.291;3.147;9.760;1.968
8.829;-0.552;3.388;9.473;2.039
8.551;-0.598;3.803;9.378;2.097
8.523;-0.308;4.133;9.477;2.137
8.633;0.274;4.224;9.615;2.212
8.748;0.848;3.997;9.655;2.297
8.824;1.081;3.800;9.668;2.317
8.822;0.966;3.728;9.626;2.319
8.846;0.592;3.714;9.612;2.340
9.069;0.293;3.726;9.809;2.359
9.207;0.240;3.681;9.919;2.358
9.267;0.425;3.676;9.979;2.326
9.373;0.683;3.597;10.062;2.257
9.459;0.994;3.599;10.169;2.155
9.404;1.095;3.556;10.113;2.052
9.274;1.232;3.566;10.012;1.972
9.246;1.172;3.501;9.956;1.704
9.131;1.117;3.353;9.791;1.617
8.980;1.169;3.271;9.628;1.596
9.033;1.090;3.154;9.629;1.513
9.030;0.999;3.108;9.602;1.417
9.081;0.868;3.312;9.704;1.348
9.195;0.566;3.697;9.927;1.370
9.387;0.238;4.095;10.244;1.349
9.576;-0.169;4.751;10.691;1.434
9.868;-0.622;5.249;11.195;1.580
10.831;-1.266;5.536;12.229;1.975
11.233;-1.000;4.624;12.189;2.197
11.415;-1.084;3.592;12.016;2.407
11.616;-1.115;3.625;12.220;2.411
10.912;-0.483;4.064;11.654;2.619
10.512;-0.449;4.183;11.323;2.637
10.747;-0.931;4.171;11.566;2.671
10.737;-1.534;3.542;11.410;2.807
9.859;-1.673;2.764;10.374;3.040
8.580;-1.448;2.345;9.012;3.331
7.912;-1.282;2.167;8.303;3.400
7.723;-1.266;1.894;8.052;3.412
8.166;-1.242;2.433;8.611;3.479
9.016;-1.067;3.106;9.595;3.647
9.483;-1.100;3.276;10.093;3.672
9.504;-1.182;3.096;10.066;3.643
9.277;-1.072;2.953;9.794;3.613
8.932;-0.830;2.823;9.404;3.552
8.611;-0.634;2.677;9.040;3.499
8.403;-0.559;2.613;8.818;3.297
8.175;-0.535;2.285;8.506;3.157
8.087;-0.531;2.313;8.428;2.978
8.326;-0.586;2.488;8.710;2.986
8.666;-0.770;2.653;9.096;2.830
8.875;-0.935;2.790;9.350;2.814
8.906;-1.021;2.876;9.414;2.766
8.915;-0.947;2.950;9.438;2.627
8.999;-0.792;3.022;9.526;2.354
9.064;-0.334;3.408;9.689;2.010
9.059;0.152;3.640;9.764;1.956
9.155;0.465;3.903;9.963;1.973
9.344;0.530;4.222;10.267;1.883
9.502;0.283;4.447;10.495;1.574
9.674;-0.121;4.516;10.677;1.558
10.067;-0.614;4.638;11.101;1.674
10.510;-0.729;4.856;11.601;1.724
10.680;-0.344;5.108;11.843;1.738
10.766;0.391;5.091;11.915;1.845
11.111;0.750;4.918;12.174;1.905
11.844;0.549;4.487;12.677;2.057
12.191;0.075;4.329;12.937;2.143
11.935;-0.502;3.951;12.582;2.246
10.938;-0.875;3.503;11.519;2.490
9.744;-1.196;3.082;10.289;2.796
8.621;-1.551;2.615;9.141;3.067
7.821;-1.919;2.242;8.359;3.211
7.203;-2.319;1.921;7.807;3.304
7.077;-2.915;1.674;7.834;3.315
7.349;-3.370;1.837;8.291;3.318
8.061;-3.974;2.601;9.356;3.505
8.638;-4.443;3.467;10.314;3.667
8.889;-4.239;4.739;10.929;3.877
8.757;-2.695;6.396;11.174;4.470
9.183;-0.358;6.716;11.383;5.031
9.193;0.975;5.366;10.689;5.353
8.626;1.548;3.817;9.559;5.610
8.439;1.246;2.855;8.995;5.654
8.393;0.607;2.732;8.848;5.667
8.142;-0.327;2.890;8.646;5.685
7.891;-1.136;3.206;8.593;5.724
8.017;-1.429;3.144;8.730;5.686
7.953;-1.493;3.496;8.815;5.579
8.204;-1.239;3.925;9.179;5.453
8.367;-0.847;4.305;9.448;5.334
8.482;-0.502;4.703;9.711;5.275
8.542;-0.212;4.820;9.810;5.223
8.695;0.061;4.440;9.763;5.205
8.918;0.295;4.083;9.812;5.198
9.531;0.540;3.903;10.313;5.102
10.160;0.894;3.879;10.912;5.025
10.721;1.097;3.910;11.464;4.887
11.252;0.968;3.944;11.963;4.363
12.009;0.042;4.147;12.705;3.843
12.701;-1.309;4.116;13.415;3.670
12.710;-2.080;4.274;13.570;3.322
11.755;-2.125;4.313;12.700;3.302
9.926;-2.456;3.530;10.817;3.814
8.923;-2.561;2.871;9.717;3.878
8.547;-2.470;2.239;9.174;3.843
8.329;-2.176;1.770;8.788;3.875
8.056;-1.924;1.526;8.422;3.883
8.080;-1.903;1.365;8.412;3.847
8.247;-1.950;1.327;8.578;3.808
8.796;-2.128;1.341;9.148;3.814
9.521;-2.336;1.655;9.942;3.887
10.280;-2.501;1.993;10.766;3.948
11.073;-2.496;2.186;11.559;4.003
11.156;-2.322;2.124;11.592;3.949
10.479;-1.929;1.887;10.821;3.967
9.425;-1.278;1.763;9.673;4.115
8.808;-0.799;1.777;9.021;4.153
8.659;-0.370;1.811;8.854;3.997
8.700;-0.246;2.203;8.978;3.721
8.767;-0.538;2.577;9.154;3.668
9.069;-1.182;2.658;9.524;3.613
9.124;-1.728;2.754;9.686;3.049
9.176;-2.106;3.068;9.902;2.844
9.205;-2.178;3.477;10.078;2.777
9.492;-1.768;3.606;10.307;2.761
9.535;-1.206;3.542;10.243;2.784
9.423;-0.739;3.408;10.047;2.824
9.308;-0.339;3.171;9.839;2.858
9.330;-0.179;2.960;9.789;2.812
9.488;-0.339;2.869;9.918;2.702
9.940;-0.804;2.756;10.346;2.649
10.366;-1.278;2.787;10.810;2.599
10.891;-1.649;2.922;11.396;2.673
11.001;-1.452;3.183;11.544;2.568
10.321;-1.045;3.008;10.801;2.388
9.356;-0.607;2.689;9.754;2.514
8.580;-0.471;2.526;8.957;2.600
8.322;-0.514;2.560;8.722;2.580
8.549;-0.820;2.747;9.017;2.571
8.911;-1.074;2.855;9.418;2.510
9.016;-1.270;3.087;9.614;2.469
9.114;-1.448;3.238;9.780;2.432
9.155;-1.417;3.369;9.857;2.400
9.342;-1.227;3.417;10.022;2.360
9.502;-1.017;3.467;10.166;2.306
9.406;-0.883;3.388;10.037;2.259
9.291;-0.931;3.345;9.919;2.211
9.057;-0.981;3.434;9.735;2.210
9.052;-0.971;3.544;9.769;2.200
9.138;-0.907;3.563;9.850;2.102
9.195;-0.878;3.448;9.860;2.007
9.227;-0.837;3.252;9.819;1.907
9.327;-0.902;3.151;9.886;1.882
9.540;-0.983;3.120;10.086;1.714
9.737;-1.182;3.151;10.302;1.339
9.708;-1.464;3.194;10.324;1.108
9.588;-1.642;3.209;10.243;1.097
9.461;-1.826;3.314;10.190;1.041
9.318;-1.948;3.554;10.161;0.985
9.160;-2.010;3.798;10.117;0.978
9.042;-1.924;4.011;10.077;0.979
9.069;-1.673;4.140;10.108;1.010
9.239;-1.440;4.104;10.211;1.015
9.464;-1.297;3.807;10.283;1.057
9.574;-1.239;3.477;10.261;1.099
9.497;-1.165;3.278;10.114;1.114
9.315;-1.132;3.242;9.928;1.101
9.116;-1.136;3.245;9.743;1.113
8.913;-1.108;3.350;9.586;1.132
8.858;-1.141;3.412;9.561;1.127
8.700;-1.297;3.417;9.436;1.131
8.743;-1.419;3.695;9.597;1.161
8.839;-1.570;3.913;9.793;1.173
8.855;-1.718;3.580;9.705;1.196
8.997;-1.646;3.278;9.716;1.209
9.121;-1.433;3.587;9.905;1.254
9.049;-1.304;4.138;10.036;1.355
8.894;-1.177;4.447;10.013;1.371
8.882;-0.976;4.358;9.941;1.356
9.002;-0.617;4.143;9.928;1.401
9.102;-0.442;3.874;9.902;1.412
8.978;-0.353;3.592;9.676;1.419
8.870;-0.342;3.537;9.555;1.367
8.791;-0.394;3.623;9.516;1.327
8.736;-0.521;3.894;9.578;1.343
8.662;-0.761;4.222;9.666;1.392
8.626;-1.002;4.399;9.734;1.410
8.671;-1.338;4.478;9.850;1.434
8.760;-1.481;4.478;9.949;1.441
8.772;-1.529;4.564;10.006;1.427
8.705;-1.476;4.660;9.983;1.400
8.626;-1.429;4.827;9.987;1.385
8.518;-1.448;5.000;9.982;1.351
8.451;-1.656;5.254;10.088;1.350
8.729;-1.989;5.515;10.514;1.386
8.923;-2.154;5.079;10.490;1.361
9.169;-1.826;4.413;10.338;1.526
9.322;-1.625;3.451;10.072;1.808
9.543;-1.196;3.266;10.157;1.829
10.084;-0.820;4.308;10.996;2.180
10.922;-1.031;5.668;12.348;2.692
11.190;-1.180;4.763;12.218;2.854
10.728;-1.132;3.274;11.273;3.250
10.330;-1.103;2.555;10.699;3.338
10.129;-1.141;2.258;10.440;3.332
10.112;-1.294;2.522;10.502;3.332
10.136;-1.522;2.347;10.515;3.327
9.990;-1.826;1.691;10.296;3.403
9.595;-2.185;1.526;9.959;3.447
9.617;-2.118;1.037;9.902;3.480
9.272;-2.053;1.418;9.602;3.513
8.800;-2.125;1.777;9.226;3.558
8.535;-2.147;1.461;8.921;3.566
8.489;-1.795;1.763;8.854;3.561
8.712;-1.584;2.100;9.100;3.554
8.820;-1.127;1.863;9.084;3.507
8.975;-0.931;2.345;9.323;3.406
9.296;-0.892;2.570;9.686;3.390
9.636;-0.808;2.603;10.014;3.177
10.170;-0.660;2.390;10.468;2.802
10.594;-0.332;2.366;10.860;2.688
10.718;-0.109;2.424;10.989;2.205
10.656;0.092;2.215;10.884;2.067
10.364;0.300;2.325;10.626;2.070
10.469;0.501;1.753;10.627;2.138
9.899;0.688;1.921;10.107;2.208
9.744;0.765;2.160;10.010;2.102
9.583;0.786;2.330;9.894;2.040
9.490;0.798;2.397;9.821;1.983
9.394;0.901;2.572;9.781;1.927
9.490;1.078;2.720;9.931;1.849
9.737;1.279;2.979;10.262;1.848
10.098;1.610;3.364;10.765;1.894
10.467;1.809;3.611;11.219;1.901
10.807;1.854;3.805;11.606;1.869
10.855;1.696;3.867;11.647;1.797
10.778;1.691;3.379;11.421;1.822
9.966;-0.102;6.331;11.808;3.973
10.069;-2.336;12.252;16.030;7.449
10.249;-2.257;12.587;16.388;7.440
13.855;0.228;5.483;14.902;11.177
14.678;0.777;3.350;15.076;11.418
12.794;-0.073;3.772;13.339;11.605
10.443;-0.610;3.115;10.915;11.855
8.992;-1.069;1.921;9.257;11.996
7.661;-1.836;0.963;7.936;12.128
6.962;-2.259;0.546;7.339;12.161
6.871;-2.753;0.963;7.464;12.178
7.649;-3.037;1.732;8.410;12.228
8.820;-3.502;2.574;9.832;12.319
9.164;-3.993;2.893;10.407;12.331
8.381;-4.136;2.713;9.732;12.342
7.515;-3.775;2.333;8.727;12.374
7.610;-2.039;2.594;8.295;12.492
7.946;-0.509;3.206;8.583;12.603
8.527;0.255;3.767;9.326;12.643
8.882;0.583;4.222;9.851;12.153
9.078;0.643;4.389;10.104;10.378
9.294;0.408;4.224;10.217;10.377
8.702;-0.193;3.645;9.437;6.252
8.173;-0.689;4.011;9.130;5.849
8.063;-0.840;4.313;9.182;5.467
7.986;-0.746;4.305;9.104;4.864
7.768;-0.598;4.698;9.098;4.487
7.464;-0.423;4.861;8.918;4.124
7.256;-0.114;5.234;8.948;4.055
7.582;0.283;5.562;9.408;4.049
8.190;0.860;5.754;10.046;3.982
8.820;1.279;5.517;10.481;3.766
9.523;1.258;5.024;10.840;3.803
10.309;0.915;4.638;11.341;3.832
10.637;1.334;4.492;11.623;3.736
10.627;2.007;4.978;11.906;3.400
11.889;2.433;6.106;13.585;3.431
12.559;1.198;5.620;13.811;3.571
12.746;0.032;4.820;13.627;3.787
12.449;-0.734;4.729;13.337;3.867
10.306;-2.185;4.219;11.349;4.667
9.009;-3.296;2.778;9.987;5.073
8.980;-3.313;2.148;9.810;5.047
8.592;-3.093;2.170;9.386;5.054
8.535;-2.180;2.091;9.053;5.135
8.604;-1.582;2.517;9.103;5.167
9.593;-1.314;1.847;9.857;5.296
10.223;-1.223;2.096;10.507;5.313
10.666;-1.237;2.335;10.988;5.302
10.486;-1.172;2.412;10.823;5.236
9.818;-0.921;2.402;10.149;5.225
9.212;-0.502;2.546;9.571;5.208
8.851;-0.183;2.354;9.160;5.149
8.640;0.027;1.954;8.858;5.143
8.511;0.159;1.712;8.683;5.085
8.410;0.312;1.703;8.586;4.780
8.525;0.417;2.007;8.768;4.555
8.980;0.621;2.172;9.260;4.358
9.006;0.829;2.409;9.360;4.290
8.891;0.963;2.440;9.270;3.389
8.796;1.074;2.318;9.159;2.554
8.743;1.100;2.270;9.100;2.476
8.920;1.112;2.503;9.331;2.453
9.140;1.038;2.814;9.620;2.308
9.361;0.985;3.015;9.883;2.208
9.672;0.844;3.005;10.163;1.868
9.993;0.652;3.056;10.470;1.779
10.340;0.396;3.156;10.818;1.763
10.663;0.142;3.214;11.138;1.800
10.857;0.003;3.343;11.360;1.674
11.786;-0.047;3.594;12.322;1.780
12.744;-0.093;3.930;13.336;1.983
14.113;-0.081;4.483;14.808;2.422
13.620;-0.459;4.890;14.478;2.515
11.187;-0.466;4.157;11.944;3.570
7.864;-0.799;3.446;8.623;4.928
5.539;-2.003;4.660;7.511;5.687
6.217;-2.686;4.949;8.388;5.766
8.166;-2.719;4.461;9.694;6.104
9.160;-3.255;4.006;10.514;6.221
9.782;-4.864;3.558;11.490;6.471
10.247;-5.999;3.558;12.395;6.580
9.207;-6.363;2.254;11.417;6.786
8.314;-4.433;2.134;9.661;7.106
7.929;-2.247;1.796;8.435;7.445
7.862;0.417;3.321;8.545;8.044
8.319;0.932;3.252;8.981;8.062
9.081;0.738;2.728;9.510;8.106
9.373;0.499;2.579;9.734;8.112
9.452;0.226;2.900;9.889;8.066
9.456;0.010;3.127;9.960;8.008
9.370;-0.004;3.341;9.948;7.874
9.004;0.130;2.838;9.441;7.865
8.616;0.118;2.735;9.040;7.454
8.439;-0.064;2.804;8.893;6.631
8.621;-0.397;3.017;9.142;5.986
8.666;-0.861;3.288;9.309;5.925
8.604;-0.933;3.391;9.295;5.576
8.638;-0.717;3.621;9.393;5.451
8.820;-0.763;3.587;9.552;5.155
8.863;-0.442;3.896;9.691;5.027
9.040;-0.162;4.018;9.894;4.741
9.174;0.073;4.018;10.016;4.244
9.112;-0.016;4.037;9.966;3.603
9.210;-0.203;3.985;10.037;1.897
9.399;-0.624;4.080;10.265;1.829
9.574;-1.158;3.977;10.432;1.667
10.208;-1.548;4.303;11.186;1.809
11.499;-1.953;4.277;12.423;2.218
11.535;-1.610;4.004;12.316;2.239
11.077;-1.184;3.800;11.771;2.323
9.856;-1.409;3.250;10.473;2.614
9.054;-1.960;2.943;9.720;2.777
9.435;-2.465;2.828;10.153;2.839
10.232;-2.228;2.766;10.831;2.926
10.718;-0.480;3.034;11.150;3.411
10.206;0.190;2.526;10.516;3.548
9.480;0.061;2.847;9.899;3.624
8.480;-0.255;2.534;8.854;3.781
8.235;-0.452;2.402;8.590;3.770
8.815;-0.808;2.318;9.150;3.815
9.653;-1.184;2.675;10.086;3.931
10.541;-1.201;3.027;11.033;4.044
10.979;-1.086;2.754;11.371;4.073
10.651;-1.017;2.768;11.052;4.059
10.163;-0.818;2.668;10.539;4.054
10.120;-0.588;2.491;10.438;3.983
10.168;-0.490;2.349;10.447;3.750
10.055;-0.425;2.251;10.313;3.728
9.923;-0.315;2.306;10.193;3.674
10.086;-0.210;2.433;10.378;3.422
10.215;-0.150;2.414;10.498;3.269
10.165;-0.033;2.371;10.438;3.208
9.904;0.111;2.266;10.161;3.114
9.641;0.209;2.148;9.879;2.535
9.356;0.286;2.067;9.586;2.356
9.071;0.310;2.026;9.300;2.234
8.846;0.276;2.067;9.088;1.960
8.707;0.152;2.141;8.968;1.941
8.772;-0.042;2.194;9.042;1.828
9.088;-0.255;2.328;9.385;1.592
9.583;-0.483;2.594;9.940;1.410
10.110;-0.679;2.857;10.528;1.447
10.661;-0.851;3.096;11.134;1.540
10.982;-0.976;3.262;11.497;1.493
10.950;-1.077;3.350;11.502;1.471
10.661;-1.146;3.302;11.219;1.491
10.206;-1.244;3.132;10.748;1.562
9.768;-1.342;3.029;10.314;1.619
9.313;-1.888;2.957;9.952;1.754
9.042;-2.827;3.724;10.179;2.144
7.606;-4.661;6.523;11.050;4.224
6.926;-5.683;11.800;14.815;6.863
6.828;-3.648;10.241;12.837;7.320
7.630;-2.039;7.499;10.891;8.015
9.411;-1.345;5.148;10.811;8.564
10.534;-1.225;4.018;11.341;8.708
11.010;-0.828;3.092;11.466;8.777
10.680;-0.468;2.945;11.089;8.789
10.136;-0.413;3.036;10.590;8.798
9.404;-0.409;2.670;9.784;8.815
9.100;-0.399;2.309;9.396;8.806
8.719;-0.531;2.115;8.987;8.795
8.666;-0.535;2.117;8.937;8.787
8.812;-0.452;2.237;9.103;8.788
9.140;-0.270;2.505;9.481;8.795
9.332;-0.047;2.766;9.733;8.790
9.306;0.008;2.886;9.743;8.779
9.104;-0.155;2.713;9.501;8.755
9.126;-0.246;2.740;9.532;8.667
9.270;-0.286;2.855;9.703;7.867
9.483;-0.227;2.977;9.942;5.710
9.665;-0.052;3.527;10.288;5.137
9.851;0.154;3.312;10.394;3.971
9.801;0.238;3.903;10.552;2.635
9.734;0.061;4.162;10.587;2.120
9.471;-0.418;4.176;10.359;1.884
9.387;-0.737;4.071;10.258;1.846
9.368;-0.729;3.848;10.154;1.775
9.418;-0.665;3.602;10.105;1.596
9.526;-0.629;3.343;10.115;1.551
9.677;-0.593;3.209;10.212;1.499
9.715;-0.461;3.159;10.226;1.505
9.547;-0.251;3.056;10.028;1.518
9.277;-0.126;2.965;9.740;1.480
9.021;-0.181;2.914;9.481;1.451
9.013;-0.251;3.032;9.513;1.452
9.162;-0.262;3.159;9.695;1.431
9.356;-0.296;3.343;9.940;1.453
9.437;-0.387;3.374;10.030;1.447
9.504;-0.514;3.381;10.101;1.431
9.509;-0.586;3.388;10.112;1.299
9.559;-0.665;3.475;10.193;1.257
9.610;-0.701;3.561;10.272;1.110
9.540;-0.705;3.640;10.235;1.068
9.492;-0.686;3.642;10.190;0.919
9.502;-0.751;3.625;10.198;0.854
9.562;-0.825;3.625;10.259;0.830
9.593;-0.856;3.609;10.285;0.789
9.591;-0.926;3.635;10.298;0.741
9.586;-0.945;3.616;10.289;0.712
9.581;-1.031;3.664;10.309;0.704
9.598;-1.079;3.721;10.350;0.647
9.653;-1.112;3.743;10.413;0.571
9.703;-1.117;3.750;10.462;0.508
9.612;-1.017;3.776;10.377;0.508
9.464;-0.859;3.779;10.226;0.516
9.399;-0.655;3.647;10.103;0.507
9.351;-0.540;3.396;9.963;0.566
9.143;-0.614;3.214;9.711;0.617
8.946;-0.765;3.056;9.485;0.680
8.872;-1.002;2.974;9.411;0.717
8.970;-1.259;2.945;9.525;0.761
8.980;-1.505;3.013;9.591;0.796
8.932;-1.733;3.283;9.673;0.871
8.678;-2.006;3.470;9.559;0.963
8.293;-2.231;3.934;9.446;1.155
8.003;-2.293;4.468;9.448;1.305
8.345;-2.037;4.681;9.783;1.388
8.719;-1.452;4.751;10.035;1.553
9.006;-0.859;3.683;9.768;1.994
9.016;-0.574;3.554;9.708;2.017
9.116;-0.504;3.197;9.674;2.051
9.236;-0.715;3.065;9.758;2.069
9.239;-0.993;3.216;9.833;2.088
9.229;-1.292;3.489;9.951;2.116
8.999;-1.555;3.803;9.893;2.153
8.762;-1.685;4.035;9.792;2.164
8.647;-1.730;4.023;9.693;2.149
8.688;-1.764;3.997;9.724;2.129
8.676;-1.773;3.937;9.691;2.114
8.891;-1.824;3.585;9.759;2.137
8.877;-1.855;3.652;9.776;2.123
8.721;-1.802;3.594;9.604;2.100
8.604;-1.613;3.451;9.409;2.075
8.594;-1.491;3.451;9.381;1.977
8.518;-1.388;3.465;9.300;1.884
8.403;-1.163;3.494;9.174;1.840
8.243;-0.909;3.597;9.039;1.733
-1.160;5.034;8.380;9.845;12.167
-1.004;4.969;8.328;9.749;12.164
-0.877;5.058;8.313;9.770;12.159
-0.899;5.168;8.531;10.015;12.158
-0.815;5.053;8.601;10.008;12.155
-0.803;4.866;8.512;9.838;12.150
-0.676;4.878;8.512;9.834;12.142
-0.614;4.895;8.570;9.888;12.137
-0.427;4.904;8.594;9.904;12.138
-0.413;4.761;8.567;9.810;12.139
-0.346;4.672;8.673;9.857;12.139
-0.231;4.576;8.574;9.722;12.134
-0.240;4.603;8.400;9.581;12.135
-0.262;4.694;8.426;9.649;12.134
-0.245;4.670;8.709;9.885;12.134
-0.339;4.660;8.838;9.997;12.135
-0.451;4.686;8.742;9.929;12.135
-0.413;4.739;8.644;9.866;12.133
-0.370;4.720;8.682;9.889;12.129
-0.353;4.744;8.788;9.992;0.720
-0.293;4.586;9.001;10.106;0.749
-0.102;4.459;9.204;10.228;0.795
-0.075;4.461;9.171;10.199;0.757
-0.188;4.507;9.149;10.201;0.751
-0.243;4.425;9.106;10.127;0.729
-0.298;4.313;9.075;10.052;0.730
-0.525;4.313;9.108;10.092;0.760
-0.523;4.327;9.252;10.227;0.750
-0.506;4.332;9.108;10.099;0.750
-0.671;4.107;8.304;9.288;1.124
-0.801;3.951;8.184;9.123;1.135
-0.559;3.834;9.025;9.821;1.426
-0.087;3.683;9.547;10.233;1.595
0.159;3.626;9.111;9.807;1.648
0.083;3.621;9.001;9.702;1.646
0.203;3.631;9.233;9.923;1.660
0.315;3.568;9.388;10.049;1.668
0.306;3.631;9.223;9.917;1.676
0.162;3.626;8.902;9.614;1.709
0.171;3.599;9.051;9.742;1.694
0.236;3.583;9.183;9.860;1.672
0.396;3.628;9.276;9.968;1.683
0.444;3.643;9.020;9.738;1.698
0.638;3.587;8.922;9.637;1.710
-0.161;3.894;8.347;9.212;1.993
-0.013;4.014;9.664;10.464;2.385
0.083;3.717;10.265;10.917;2.475
-0.051;3.628;9.659;10.318;2.549
0.049;3.571;8.967;9.652;2.503
0.047;3.542;8.613;9.313;2.517
